آئي	aːiː
ڇوڪرو	t͡ʃʰoːkɾoː
ڇوڪري	t͡ʃʰoːkɾiː
ڇوڪِرو	t͡ʃʰoːkɪɾoː
ڇي	t͡ʃʰiː
ڇيئو	t͡ʃʰiːoː
ڇيت	t͡ʃʰeːt̪ɪ
ڇير	t͡ʃʰeːɾɪ
ڇيرو	t͡ʃʰeːɾoː
ڇيرڻ	t͡ʃʰeːɾəɳʊ
ڇيلرو	t͡ʃʰeːlʊɾoː
ڇيلو	t͡ʃʰeːloː
ڇينهڙو	t͡ʃʰeːnəhəɽoː
ڇينڀ	t͡ʃʰiːmbʰə
ڇينڀر	t͡ʃʰiːmbʰɪɾʊ
ڇينڀو	t͡ʃʰiːmbʰoː
ڇينڀڻ	t͡ʃʰiːmbʰəɳʊ
ڇيهه	t͡ʃʰiːhə
ڇيوڻ	t͡ʃʰeːʋəɳɪ
ڇيٽ	t͡ʃʰiːʈə
ڇيٽي	t͡ʃʰeːʈiː
ڇيٽڙائڻ	t͡ʃʰɪʈɪɽaːɪɳʊ
ڇيڇڙو	t͡ʃʰiːt͡ʃʰɪɽoː
ڇيڙ	t͡ʃʰeːɽə
ڇيڙو	t͡ʃʰeːɽoː
ڇيڙڻ	t͡ʃʰeːɽəɳʊ
ڇيڻاڀور	t͡ʃʰeːɳaːbʰoːɾʊ
ڇيڻو	t͡ʃʰeːɳoː
ڇيڻي	t͡ʃʰeːɳiː
ڇَهَ	t͡ʃʰəhə
ڇَهَه	t͡ʃʰəhə
ڇٺ	t͡ʃʰəʈʰɪ
ڇٺي	t͡ʃʰəʈʰiː
ڇٽ	t͡ʃʰəʈə
ڇٽائو	t͡ʃʰʊʈaːuː
ڇٽائڻ	t͡ʃʰʊʈaːɪɳʊ
ڇٽارو	t͡ʃʰəʈaːɾoː
ڇٽسو	t͡ʃʰəʈəsoː
ڇٽو	t͡ʃʰəʈoː
ڇٽي	t͡ʃʰəʈiː
ڇٽير	t͡ʃʰəʈiːɾʊ
ڇٽيهو	t͡ʃʰəʈiːhoː
ڇٽڪارو	t͡ʃʰʊʈkaːɾoː
ڇٽڪڻ	t͡ʃʰʊʈkəɳʊ
ڇٽڻ	t͡ʃʰəʈəɳʊ
ڇپ	t͡ʃʰəpɪ
ڇپر	t͡ʃʰəpəɾʊ
ڇپري	t͡ʃʰəpɪɾiː
ڇپرکٽ	t͡ʃʰəpəɾəkʰəʈə
ڇپڻ	t͡ʃʰəpəɳʊ
ڇڇ	t͡ʃʰət͡ʃʰʊ
ڇڙهه	t͡ʃʰəɽhə
ڇڙهو	t͡ʃʰəɽhoː
ڇڙهي	t͡ʃʰəɽhiː
ڇڙهيدار	t͡ʃʰəɽhiːd̪aːɾʊ
ڇڙهڻ	t͡ʃʰəɽhəɳʊ
ڇڙڇوت	t͡ʃʰəɽət͡ʃʰoːt̪ɪ
ڇڙڪجڻ	t͡ʃʰɪɽkɪd͡ʒəɳʊ
ڇڙڻ	t͡ʃʰɪɽəɳʊ
ڇڪ	t͡ʃʰɪkə
ڇڪائي	t͡ʃʰɪkaːiː
ڇڪائڻ	t͡ʃʰəkaːɪɳʊ
ڇڪر	t͡ʃʰɪkɪɾʊ
ڇڪن	t͡ʃʰəkənʊ
ڇڪنڊو	t͡ʃʰəkʊɳɖoː
ڇڪو	t͡ʃʰəkoː
ڇڪي	t͡ʃʰɪkiː
ڇڪيندڙ	t͡ʃʰɪkiːnd̪əɽʊ
ڇڪڙو	t͡ʃʰəkɪɽoː
ڇڪڙي	t͡ʃʰəkɪɽiː
ڇڪڻ	t͡ʃʰɪkəɳʊ
ڇڻڪار	t͡ʃʰɪɳkaːɾʊ
ڇڻڪارڻ	t͡ʃʰɪɳkaːɾəɳʊ
ڇڻڪاٽ	t͡ʃʰɪɳkaːʈʊ
ڇڻڪو	t͡ʃʰɪɳkoː
ڇڻڪڻ	t͡ʃʰɪɳkəɳʊ
ڇڻڪڻو	t͡ʃʰɪɳkɪɳoː
ڇڻڻ	t͡ʃʰəɳəɳʊ
ڇڻڻي	t͡ʃʰəɳɪɳiː
ڊائري	ɖaːɪɾiː
ڊاڪٽر	ɖaːkʈər
ڊسٽر	ɖəsʈəɾʊ
ڊڄڻ	ɖɪʄəɳʊ
ڊکڻ	ɖəkʰəɳʊ
ڊڪڻ	ɖʊkəɳʊ
ڊگھو	ɖɪɡʰoː
ڌئارڻ	d̪ʰʊaːɾəɳʊ
ڌئتو	d̪ʰɪeːt̪oː
ڌئڻ	d̪ʰʊəɳʊ
ڌائڻ	d̪ʰaːɪɳʊ
ڌات	d̪ʰaːt̪ʊ
ڌاتو	d̪ʰaːt̪oː
ڌاتورو	d̪ʰaːt̪uːɾoː
ڌار	d̪ʰaːɾə
ڌارڻ	d̪ʰaːɾəɳʊ
ڌازو	d̪ʰaːzoː
ڌام	d̪ʰaːmʊ
ڌامو	d̪ʰaːmoː
ڌاڃ	d̪ʰaːɲʊ
ڌاڃورو	d̪ʰaːɲuːɾoː
ڌاڌل	d̪ʰaːd̪ʰəlɪ
ڌاڌول	d̪ʰaːd̪ʰoːlə
ڌاڌولڻ	d̪ʰaːd̪ʰoːləɳʊ
ڌاڙ	d̪ʰaːɽə
ڌاڙو	d̪ʰaːɽoː
ڌاڻو	d̪ʰaːɳoː
ڌتڻ	d̪ʰʊt̪ɪɳɪ
ڌر	d̪ʰəɾə
ڌرائتو	d̪ʰʊɾaːɪt̪oː
ڌرار	d̪ʰəɾaːɾʊ
ڌراوت	d̪ʰəɾaːʋət̪ə
ڌراڻي	d̪ʰəɾaːɳiː
ڌرت	d̪ʰɾɪt̪ɪ
ڌرتي	d̪ʰərt̪iː
ڌرم	d̪ʰəɾmʊ
ڌرمائتو	d̪ʰəɾmaːɪt̪oː
ڌرمائو	d̪ʰəɾmaːuː
ڌرمسال	d̪ʰəɾmɪsaːlɪ
ڌرمي	d̪ʰəɾmiː
ڌرن	d̪ʰəɾənɪ
ڌرو	d̪ʰʊɾoː
ڌرپد	d̪ʰɾʊpəd̪ʊ
ڌرڻ	d̪ʰəɾəɳʊ
ڌرڻو	d̪ʰəɾɳoː
ڌسو	d̪ʰʊsoː
ڌمال	d̪ʰəmaːlə
ڌماڌوم	d̪ʰəmaːd̪ʰuːmə
ڌمتال	d̪ʰəmt̪aːlʊ
ڌمچر	d̪ʰəmt͡ʃəɾʊ
ڌمڪ	d̪ʰəməkə
ڌمڪڻ	d̪ʰəmkəɳʊ
ڌن	d̪ʰənʊ
ڌنار	d̪ʰənaːɾʊ
ڌناسري	d̪ʰənaːsɪɾiː
ڌنڌ	d̪ʰʊnd̪ʰʊ
ڌنڌارو	d̪ʰʊnd̪ʰaːɾoː
ڌنڌو	d̪ʰənd̪ʰoː
ڌنڌوڪار	d̪ʰʊnd̪ʰuːkaːɾʊ
ڌنڌڪار	d̪ʰʊnd̪ʰkaːɾʊ
ڌو	d̪ʰuː
ڌوئجڻ	d̪ʰoːɪd͡ʒəɳʊ
ڌوئڻ	d̪ʰoːɪɳʊ
ڌوتائي	d̪ʰuːt̪aːiː
ڌوتو	d̪ʰuːt̪oː
ڌوتي	d̪ʰuːt̪iː
ڌوم	d̪ʰuːmə
ڌونرائڻ	d̪ʰɔːnɾaːɪɳʊ
ڌونرسر	d̪ʰɔːnɾəsəɾʊ
ڌونرسرو	d̪ʰɔːnɾəsɪɾoː
ڌونرو	d̪ʰɔːnɾoː
ڌونڌاڙ	d̪ʰuːnd̪ʰaːɽə
ڌونڌاڙڻ	d̪ʰuːnd̪ʰaːɽəɳʊ
ڌونڪڻ	d̪ʰoːŋkəɳʊ
ڌوپ	d̪ʰuːpʊ
ڌوپو	d̪ʰoːpoː
ڌوپڻ	d̪ʰoːpəɳʊ
ڌوڌو	d̪ʰoːd̪ʰoː
ڌوڙ	d̪ʰuːɽɪ
ڌوڙي	d̪ʰoːɽiː
ڌوڙڌئو	d̪ʰuːɽɪd̪ʰʊoː
ڌوڙڪپور	d̪ʰuːɽkəpuːɾʊ
ڌوڪ	d̪ʰoːkə
ڌوڪڙي	d̪ʰoːkɪɽiː
ڌوڪڻ	d̪ʰoːkəɳʊ
ڌوڻ	d̪ʰuːɳə
ڌوڻو	d̪ʰuːɳoː
ڌوڻي	d̪ʰuːɳiː
ڌوڻڻ	d̪ʰuːɳəɳʊ
ڌيءُ	d̪ʰiː
ڌيان	d̪ʰjaːn
ڌياڻو	d̪ʰɪaːɳoː
ڌيرائتو	d̪ʰiːɾaːɪt̪oː
ڌيري	d̪ʰiːɾeː
ڌپ	d̪ʰəpə
ڌپائي	d̪ʰəpaːiː
ڌپو	d̪ʰəpoː
ڌپڙ	d̪ʰəpəɽʊ
ڌپڻ	d̪ʰuːpəɳʊ
ڌڃاڻي	d̪ʰəɲaːɳiː
ڌچ	d̪ʰət͡ʃʊ
ڌچو	d̪ʰʊt͡ʃoː
ڌچڙو	d̪ʰət͡ʃɪɽoː
ڌڌڙ	d̪ʰʊd̪ʰʊɽɪ
ڌڌڙي	d̪ʰʊd̪ʰɪɽiː
ڌڌڪڻ	d̪ʰəd̪ʰkəɳʊ
ڌڙ	d̪ʰəɽʊ
ڌڙو	d̪ʰəɽoː
ڌڙي	d̪ʰəɽiː
ڌڙڪائڻ	d̪ʰʊɽkaːɪɳʊ
ڌڙڪو	d̪ʰɪɽkoː
ڌڙڪڻ	d̪ʰəɽkəɳʊ
ڌکڻ	d̪ʰʊkʰəɳʊ
ڌڪ	d̪ʰəkʊ
ڌڪائي	d̪ʰʊkaːiː
ڌڪار	d̪ʰɪkɑrə
ڌڪاڻو	d̪ʰəkaːɳoː
ڌڪو	d̪ʰɪkoː
ڌڪڙ	d̪ʰʊkəɽʊ
ڌڪڙا	d̪ʰəkɪɽaː
ڌڪڙڻ	d̪ʰəkɪɽəɳʊ
ڌڪڻ	d̪ʰɪkəɳʊ
ڌڱائي	d̪ʰɪŋaːiː
ڌڻ	d̪ʰəɳʊ
ڌڻار	d̪ʰəɳaːɾʊ
ڌڻو	d̪ʰʊɳoː
ڌڻي	d̪ʰəɳiː
ڌڻڻ	d̪ʰʊɳəɳʊ
ڍئائڻ	ɖʰʊaːɪɳʊ
ڍئه	ɖʰəʊ
ڍئڻ	ɖʰəɪɳʊ
ڍائڻ	ɖʰaːɪɳʊ
ڍارو	ɖʰaːɾoː
ڍارڻ	ɖʰaːɾəɳʊ
ڍال	ɖʰɑlə
ڍانڍي	ɖʰaːɳɖʰiː
ڍانگرو	ɖʰaːŋɡəɾoː
ڍاپڻ	ɖʰaːpəɳʊ
ڍاڍي	ɖʰaːɖʰiː
ڍاڪ	ɖʰɑkə
ڍاڪو	ɖʰaːkoː
ڍر	ɖʰɪɾə
ڍرائتو	ɖʰɪɾaːɪt̪oː
ڍرائي	ɖʰəɾaːiː
ڍرو	ɖʰəɾoː
ڍرڪاڻ	ɖʰɪɾkəɳʊ
ڍرڪو	ɖʰɪɾkuː
ڍرڪڻ	ɖʰəɾkəɳʊ
ڍرڻ	ɖʰəɾəɳʊ
ڍل	ɖʰələ
ڍلو	ɖʰɪloː
ڍنڍ	ɖʰəɳɖʰə
ڍنگ	ɖʰəŋɡʊ
ڍنگائتو	ɖʰəŋɡaːɪt̪oː
ڍنگر	ɖʰəŋɡəɾʊ
ڍنگري	ɖʰəŋɡɪɾiː
ڍنگڻ	ɖʰəŋɡəɳʊ
ڍوئي	ɖʰoːeː
ڍوئڻ	ɖʰoːɪɳʊ
ڍوئڻو	ɖʰoːɪɳoː
ڍور	ɖʰoːɾʊ
ڍورو	ɖʰoːɾoː
ڍوري	ɖʰoːɾiː
ڍورڻ	ɖʰoːɾəɳʊ
ڍولڪ	ɖʰoːləkə
ڍونڍ	ɖʰuːɳɖʰə
ڍونڍڻ	ɖʰuːɳɖʰəɳʊ
ڍونڪو	ɖʰɔːŋkoː
ڍوڍري	ɖʰuːɖʰʊɾiː
ڍوڍو	ɖʰoːɖʰoː
ڍوڪري	ɖʰoːkɪɾiː
ڍير	ɖʰeːɾʊ
ڍيرو	ɖʰeːɾoː
ڍيلڻ	ɖʰeːləɳʊ
ڍينگلو	ɖʰiːŋɡʊloː
ڍينگو	ɖʰiːŋɡoː
ڍيڍ	ɖʰeːɖʰʊ
ڍيڪ	ɖʰiːkʊ
ڍيڪو	ɖʰeːkoː
ڍٽو	ɖʰʊʈoː
ڍڍ	ɖʰɪɖʰʊ
ڍڍر	ɖʰəɖʰəɾʊ
ڍڍي	ɖʰʊɖʰiː
ڍڪ	ɖʰəkə
ڍڪائڻ	ɖʰʊkaːɪɳʊ
ڍڪجڻ	ɖʰʊkɪd͡ʒəɳʊ
ڍڪر	ɖʰəkəɾʊ
ڍڪرجڻ	ɖʰəkɪɾd͡ʒəɳʊ
ڍڪي	ɖʰəkiː
ڍڪڻ	ɖʰəkəɳʊ
ڍڪڻي	ɖʰəkɪɳiː
ڍڱڻو	ɖʰʊŋɪɳoː
ڍڳو	ɖʰaɠo
ڏئڻ	ɗɪəɳʊ
ڏارڻ	ɗɑrəɳʊ
ڏاڍ	ɗɑɖʰʊ
ڏاڍو	ɗaːɖʰoː
ڏاڏو	ɗaːɗoː
ڏاڏي	ɗaːɗiː
ڏاڙهي	ɗaːɽʰiː
ڏاڪڻ	ɗaːkəɳ
ڏسڻ	ɗɪsəɳʊ
ڏسڻي	ɗəsɪɳiː
ڏند	ɗəndʊ
ڏنگڻ	ɗəŋɡəɳʊ
ڏهاڙو	ɗihɑɽo
ڏهه	ɗəɦə
ڏهي	ɗəhi
ڏوهه	ɗohʊ
ڏوهٽو	ɗoːhɪʈoː
ڏوڌي	ɗoːd̪ʰiː
ڏياري	ɗɪjaːriː
ڏينڀو	ɗiːmbʰuː
ڏيهي	ɗeːhiː
ڏيڏر	ɗeːɗəɾɯ
ڏيڏري	ɗeːɗɪɾiː
ڏيکارڻ	ɗeːkʰaːɾəɳʊ
ڏَندُ	ɗənd̪ʊ
ڏَهَه	ɗəhə
ڏِئَڻُ	ɗɪəɳʊ
ڏکڻ	ɗəkʰɪɳʊ
ڙھ	ɽʰeː
ڦار	pʰɑrʊ
ڦارئو	pʰaːɾʊoː
ڦاسائڻ	pʰaːsaːɪɳʊ
ڦاسي	pʰaːsiː
ڦاسڻ	pʰaːsəɳʊ
ڦاندي	pʰaːnd̪iː
ڦانڊ	pʰaːɳɖə
ڦانڊڻ	pʰaːɳɖəɳʊ
ڦانڊڻي	pʰaːɳɖɪɳiː
ڦانڌي	pʰaːnd̪ʰiː
ڦاهو	pʰaːhoː
ڦاهي	pʰaːhiː
ڦاٽ	pʰaːʈʊ
ڦاٽڻ	pʰaːʈəɳʊ
ڦاٿو	pʰaːt̪ʰoː
ڦاڙ	pʰaːɽə
ڦاڙئڦا	pʰaːɽɪəpʰaː
ڦاڙهو	pʰaːɽhoː
ڦاڙڻ	pʰaːɽəɳʊ
ڦتي	pʰət̪iː
ڦتيل	pʰət̪iːlə
ڦدي	pʰəd̪iː
ڦر	pʰəɾʊ
ڦراس	pʰəɾaːsʊ
ڦرتو	pʰɪɾt̪oː
ڦرد	pʰəɾd̪ʊ
ڦردو	pʰʊɾd̪oː
ڦرستائي	pʰɪɾɪst̪aːiː
ڦرهو	pʰəɾəhoː
ڦرهي	pʰəɾəhiː
ڦروئي	pʰɪɾoːiː
ڦروڙي	pʰɪɾuːɽiː
ڦري	pʰəɾiː
ڦرٽ	pʰəɾəʈʊ
ڦرڙائڻ	pʰɪɾɽaːɪɳʊ
ڦرڪڻي	pʰʊɾkɪɳiː
ڦرڻ	pʰʊɾəɳʊ
ڦرڻو	pʰɪɾɪɳoː
ڦرڻي	pʰɪɾɳiː
ڦس	pʰəsʊ
ڦسائڻ	pʰəsaːɪɳʊ
ڦسو	pʰəsoː
ڦسي	pʰəsiː
ڦسيڙو	pʰəsɪəɽoː
ڦسڪڻ	pʰɪskəɳʊ
ڦسڪڻي	pʰɪskɪɳiː
ڦسڻ	pʰəsəɳʊ
ڦل	pʰəlʊ
ڦلاري	pʰʊlaːɾiː
ڦلارڻ	pʰʊlaːɾɪɳɪ
ڦلهائي	pʰɪlhaːiː
ڦلهو	pʰɪlhoː
ڦلهڙو	pʰɪlhɪɽoː
ڦلو	pʰʊloː
ڦلي	pʰʊliː
ڦليل	pʰʊleːlʊ
ڦليلي	pʰʊleːliː
ڦلپاڙي	pʰʊlpaːɽiː
ڦلڪاري	pʰʊlkaːɾiː
ڦلڪو	pʰʊlkoː
ڦلڻ	pʰələɳʊ
ڦنجان	pʰɪɲd͡ʒaːnʊ
ڦنجھو	pʰɪɲd͡ʒʰoː
ڦند	pʰənd̪ʊ
ڦندائتو	pʰənd̪aːɪt̪oː
ڦندي	pʰənd̪iː
ڦندڪ	pʰənd̪əkə
ڦندڻ	pʰʊnd̪ɪɳʊ
ڦنڊجڻ	pʰʊɳɖd͡ʒəɳʊ
ڦنڊڻ	pʰʊɳɖəɳʊ
ڦهار	pʰʊhaːɾə
ڦهارو	pʰʊhaːɾoː
ڦهه	pʰəhə
ڦهي	pʰɪhiː
ڦهڪائڻ	pʰəhəkaːɪɳʊ
ڦهڪارو	pʰəhəkaːɾoː
ڦهڪو	pʰəhəkoː
ڦهڪڻ	pʰəhəkəɳʊ
ڦوتو	pʰoːt̪oː
ڦودنو	pʰuːd̪ɪnoː
ڦور	pʰoːɾə
ڦورو	pʰoːɾuː
ڦوروٽي	pʰoːɾoːʈiː
ڦوس	pʰuːsə
ڦوسر	pʰuːsɪɾʊ
ڦولهه	pʰoːlhə
ڦولهڻ	pʰoːlhəɳʊ
ڦولڙو	pʰoːlɪɽoː
ڦولڙي	pʰoːlɪɽiː
ڦونڊجڻ	pʰuːɳɖɪd͡ʒəɳʊ
ڦوهه	pʰuːhʊ
ڦوهڙ	pʰuːhəɽʊ
ڦوٽ	pʰoːʈɪ
ڦوٽر	pʰoːʈɪɾʊ
ڦوٽو	pʰoːʈoː
ڦوڙ	pʰoːɽə
ڦوڙائو	pʰoːɽaːoː
ڦوڙاٺي	pʰoːɽaːʈʰiː
ڦوڙي	pʰoːɽiː
ڦوڙڻ	pʰoːɽəɳʊ
ڦوڦو	pʰoːpʰoː
ڦوڦينڊو	pʰoːpʰiːɳɖoː
ڦوڪ	pʰuːkə
ڦوڪار	pʰuːkaːɾə
ڦوڪارو	pʰuːkaːɾoː
ڦوڪارڻ	pʰuːkaːɾəɳʊ
ڦوڪجڻ	pʰuːkɪd͡ʒəɳʊ
ڦوڪو	pʰoːkoː
ڦوڪٽ	pʰoːkəʈʊ
ڦوڪڻ	pʰuːkəɳʊ
ڦوڪڻو	pʰuːkɪɳoː
ڦير	pʰeːɾʊ
ڦيرائتو	pʰeːɾaːɪt̪oː
ڦيراٽي	pʰeːɾaːʈiː
ڦيرو	pʰeːɾoː
ڦيري	pʰeːɾiː
ڦيريدار	pʰeːɾiːd̪aːɾʊ
ڦيلي	pʰeːliː
ڦيهڻ	pʰeːhəɳʊ
ڦيٺ	pʰeːʈʰɪ
ڦيٽائو	pʰeːʈaːuː
ڦيٽهڙ	pʰeːʈəhəɽʊ
ڦيٿو	pʰiːt̪ʰoː
ڦيڇو	pʰiːt͡ʃʰoː
ڦيڦائي	pʰeːpʰaːiː
ڦيڦو	pʰeːpʰoː
ڦيڪاري	pʰeːkaːɾiː
ڦيڱڻي	pʰeːŋɪɳiː
ڦيڻ	pʰiːɳʊ
ڦيڻاهي	pʰeːɳaːhiː
ڦيڻو	pʰiːɳoː
ڦيڻي	pʰiːɳiː
ڦَلُ	pʰəlʊ
ڦَڳُڻُ	pʰəɠʊɳʊ
ڦُلُ	pʰʊlʊ
ڦِڦَڙَ	pʰɪpʰəɽə
ڦِڪو	pʰɪkoː
ڦٺ	pʰɪʈʰɪ
ڦٺڪار	pʰɪʈʰkaːɾə
ڦٽ	pʰəʈɪ
ڦٽاڪ	pʰəʈaːkə
ڦٽاڪو	pʰəʈaːkoː
ڦٽاڪي	pʰəʈaːkiː
ڦٽرو	pʰʊʈɪɾoː
ڦٽي	pʰʊʈiː
ڦٽڪارڻ	pʰɪʈkaːɾəɳʊ
ڦٽڪي	pʰɪʈkiː
ڦٽڻ	pʰəʈəɳʊ
ڦٿو	pʰɪt̪ʰoː
ڦٿڪڻ	pʰət̪ʰɪkəɳʊ
ڦٿڪڻي	pʰət̪ʰɪkɪɳiː
ڦڙ	pʰəɽʊ
ڦڙڦوٽ	pʰəɽpʰoːʈɪ
ڦڙڦڙ	pʰəɽpʰəɽɪ
ڦڙڪو	pʰəɽkoː
ڦڙڪيل	pʰəɽkeːlə
ڦڙڪڻ	pʰəɽkəɳʊ
ڦڙڪڻي	pʰəɽkɪɳiː
ڦڦس	pʰəpʰəsʊ
ڦڦڙ	pʰɪpʰɪɽʊ
ڦڦڙي	pʰɪpʰɪɽiː
ڦڦڪو	pʰəpʰkoː
ڦڦڪڻ	pʰəpʰkəɳʊ
ڦڪ	pʰəkʊ
ڦڪاڻ	pʰɪkaːɳɪ
ڦڪرائڻ	pʰəkʊɾaːɪɳʊ
ڦڪرو	pʰəkʊɾoː
ڦڪل	pʰɪkəlʊ
ڦڪمنڊي	pʰʊkəmʊɳɖiː
ڦڪو	pʰɪkoː
ڦڪي	pʰəkiː
ڦڪڙي	pʰəkɪɽiː
ڦڪڻ	pʰəkəɳʊ
ڦڳڻ	pʰəɠʊɳʊ
ڦڻ	pʰəɳɪ
ڦڻو	pʰʊɳoː
ڦڻوٽو	pʰəɳoːʈoː
ڦڻي	pʰəɳiː
ڦڻيگر	pʰəɳiːɡəɾʊ
ڦڻگ	pʰɪɳɪɡə
کؤنر	kʰɔːnɾʊ
کئه	kʰəɪ
کئڻ	kʰɪəɳʊ
کائو	kʰaːuː
کائِڻُ	kʰaːɪɳʊ
کائڻ	kʰaːɪɳ
کاتو	kʰaːt̪oː
کاتوبند	kʰaːt̪uːbənd̪ʊ
کارائڻ	kʰaːɾaːɪɳʊ
کارو	kʰaːɾoː
کاري	kʰaːɾiː
کارڪ	kʰaːɾɪkə
کارڻ	kʰaːɾəɳʊ
کاسڪيلي	kʰaːskeːliː
کاش	kʰaːʃə
کام	kʰaːmɪ
کاموش	kʰaːmoːʃʊ
کامڻ	kʰaːməɳʊ
کامڻي	kʰaːmɳiː
کان	kʰɑn
کاند	kʰɑ̃dɪ
کاندائتو	kʰaːnd̪aːɪt̪oː
کاندو	kʰaːnd̪oː
کانديرو	kʰaːnd̪iːɾoː
کانو	kʰaːnoː
کانڀاڻي	kʰaːmbʰaːɳiː
کانچ	kʰaːɲt͡ʃʊ
کانڊي	kʰaːɳɖiː
کاهر	kʰaːhəɾə
کاهوڙائي	kʰaːhoːɽaːiː
کاهوڙجڻ	kʰaːhoːɽɪd͡ʒəɳʊ
کاهوڙي	kʰaːhoːɽiː
کاهي	kʰaːhiː
کاٽ	kʰaːʈʊ
کاٽائو	kʰaːʈaːuː
کاٽو	kʰaːʈoː
کاٽي	kʰaːʈiː
کاپائو	kʰaːpaːuː
کاپارو	kʰaːpaːɾoː
کاپاٽي	kʰaːpaːʈiː
کاپو	kʰaːpoː
کاڄ	kʰaːʄʊ
کاڌ	kʰaːd̪ʰɪ
کاڌو	kʰaːd̪ʰoː
کاڏي	kʰaːɗiː
کاڪشوري	kʰaːkʃoːɾiː
کاڻ	kʰaːɳɪ
کاڻانڊو	kʰaːɳaːɳɖoː
کاڻو	kʰaːɳoː
کبرو	kʰəbɪɾoː
کتاب	kʰʊt̪aːbʊ
کتابي	kʰʊt̪aːbiː
کتري	kʰɪt̪ɾiː
کتو	kʰət̪oː
کتي	kʰʊt̪iː
کتڪش	kʰət̪kəʃʊ
کجائڻ	kʰɪd͡ʒaːɪɳʊ
کجور	kʰəd͡ʒuːɾɪ
کجي	kʰəd͡ʒiː
کجڻ	kʰɪd͡ʒəɳʊ
کجڻو	kʰɪd͡ʒɪɳoː
کدباڦ	kʰʊd̪ɪbaːpʰʊ
کدسو	kʰəd̪ɪsoː
کدڙائي	kʰəd̪ɪɽaːiː
کدڙو	kʰəd̪ɪɽoː
کر	kʰəɾʊ
کرائي	kʰəɾaːiː
کراڙ	kʰəɾaːɽʊ
کرب	kʰəɾʊbʊ
کربت	kʰəɾbət̪ʊ
کرج	kʰəɾd͡ʒə
کرجين	kʰʊɾd͡ʒiːnə
کرسڻ	kʰəɾsəɳʊ
کرل	kʰəɾəlʊ
کرمو	kʰʊɾmoː
کرمٽ	kʰɪɾməʈʊ
کرنڊ	kʰəɾəɳɖʊ
کرو	kʰəɾoː
کري	kʰəɾiː
کريب	kʰɪɾeːbʊ
کريبي	kʰɪɾeːbiː
کرٽسو	kʰəɾʈʊsoː
کرپو	kʰʊɾpoː
کرڙ	kʰəɾɽʊ
کرڙائڻ	kʰʊɾɽaːɪɳʊ
کرڙو	kʰəɾɪɽoː
کرڙڻ	kʰəɾɽəɳʊ
کرکر	kʰʊɾɪkʰʊɾɪ
کرڪ	kʰəɾəkʊ
کرڪاري	kʰəɾkaːɾiː
کرڪو	kʰəɾkoː
کرڪڻ	kʰəɾkəɳʊ
کرڻ	kʰəɾəɳʊ
کس	kʰəsʊ
کستوري	kʰəst̪uːɾiː
کسرو	kʰəsɪɾoː
کسومت	kʰʊsuːmət̪ə
کسي	kʰəsiː
کسڙ	kʰəsəɽʊ
کسڪڻ	kʰɪskəɳʊ
کسڻ	kʰəsəɳʊ
کل	kʰələ
کلائيندڙ	kʰɪlaːiːnd̪əɽʊ
کلاسو	kʰʊlaːsoː
کلت	kʰɪlət̪ə
کلتي	kʰɪlət̪iː
کلر	kʰɪlɪɾʊ
کلو	kʰəloː
کليٿو	kʰəliːt̪ʰoː
کلڙي	kʰəlɪɽiː
کلڦور	kʰəlpʰoːɾʊ
کلڪ	kʰələkə
کلڻ	kʰɪləɳʊ
کلڻائي	kʰɪlɪɳaːiː
کلڻو	kʰɪlɪɳoː
کما	kʰɪmaː
کماوان	kʰɪmaːʋaːnʊ
کن	kʰənʊ
کنج	kʰəɲd͡ʒə
کنجو	kʰʊɲd͡ʒoː
کنجڪ	kʰɪɲd͡ʒəkə
کنجڻ	kʰəɲd͡ʒəɳʊ
کنهڻ	kʰənəhəɳʊ
کنو	kʰənoː
کني	kʰəniː
کنڀ	kʰəmbʰʊ
کنڀر	kʰəmbʰɪɾʊ
کنڀو	kʰəmbʰuː
کنڀي	kʰʊmbʰiː
کنڀڙ	kʰəmbʰʊɽɪ
کنڊ	kʰəɳɖʊ
کنڊائتو	kʰʊɳɖaːɪt̪oː
کنڊائي	kʰʊɳɖaːiː
کنڊو	kʰəɳɖoː
کنڊڻ	kʰəɳɖəɳʊ
کنڌائي	kʰənd̪ʰaːiː
کنڌو	kʰənd̪ʰoː
کنڌي	kʰʊnd̪ʰiː
کهائڻ	kʰʊhaːɪɳʊ
کهاڙو	kʰʊhaːɽoː
کهجڻ	kʰʊhɪd͡ʒəɳʊ
کهرو	kʰəhʊɾoː
کهري	kʰʊhəɾiː
کهنباٽي	kʰʊhʊmbaːʈiː
کهنبو	kʰʊhʊmboː
کهه	kʰɪhə
کهو	kʰəhoː
کهي	kʰəhiː
کهڻ	kʰəhəɳʊ
کوئد	kʰoːɪd̪ʊ
کوئه	kʰoːɪ
کوتو	kʰoːt̪oː
کوج	kʰoːd͡ʒə
کوجو	kʰoːd͡ʒoː
کوجڻ	kʰoːd͡ʒəɳʊ
کودو	kʰoːd̪oː
کودڙو	kʰoːd̪ɪɽoː
کودڻو	kʰoːd̪ɪɳoː
کورمو	kʰuːɾmoː
کوسو	kʰoːsuː
کولاندر	kʰoːlaːnd̪əɾʊ
کولاندري	kʰoːlaːnd̪ɪɾiː
کولسر	kʰoːlsəɾʊ
کولو	kʰoːloː
کولي	kʰoːliː
کوليرو	kʰoːleːɾoː
کولڻ	kʰoːləɳʊ
